Pressure [Pa]	Gas Volume Fraction [-]	Oil Volume Fraction [-]	Water Volume Fraction [-]	Mixture Velocity [m/s]	Gas Velocity [m/s]	Oil Velocity [m/s]	Water Velocity [m/s]
1002915.889	0.499408794	0	0.500591206	0.9414310356	0.03442688872	0.9465397617	0.9456598235
1002926.016	0.4994067247	0	0.5005932753	0.941353529	0.03432049875	0.9464623338	0.9455824592
1002936.142	0.4994046557	0	0.5005953443	0.9412757572	0.03421372732	0.9463846411	0.9455048303
1002946.268	0.4994025868	0	0.5005974132	0.9411977203	0.03410657444	0.9463066836	0.9454269368
1002956.392	0.4994005181	0	0.5005994819	0.9411194182	0.0339990401	0.9462284612	0.9453487788
1002966.516	0.4993984497	0	0.5006015503	0.9410408511	0.03389112432	0.9461499741	0.9452703562
1002976.639	0.4993963813	0	0.5006036187	0.9409620189	0.0337828271	0.9460712221	0.945191669
1002986.762	0.4993943132	0	0.5006056868	0.9408829216	0.03367414845	0.9459922054	0.9451127173
1002996.883	0.4993922453	0	0.5006077547	0.9408035591	0.03356508837	0.9459129238	0.9450335011
1003007.004	0.4993901775	0	0.5006098225	0.9407239316	0.03345564687	0.9458333774	0.9449540203
1003017.124	0.49938811	0	0.50061189	0.9406440391	0.03334582396	0.9457535663	0.944874275
1003027.243	0.4993860426	0	0.5006139574	0.9405638814	0.03323561965	0.9456734904	0.9447942651
1003037.361	0.4993839754	0	0.5006160246	0.9404834587	0.03312503394	0.9455931497	0.9447139907
1003047.478	0.4993819085	0	0.5006180915	0.940402771	0.03301406686	0.9455125442	0.9446334518
1003057.595	0.4993798417	0	0.5006201583	0.9403218182	0.0329027184	0.945431674	0.9445526484
1003067.71	0.4993777751	0	0.5006222249	0.9402406003	0.03279098858	0.9453505391	0.9444715806
1003077.825	0.4993757087	0	0.5006242913	0.9401591174	0.03267887741	0.9452691394	0.9443902482
1003087.939	0.4993736425	0	0.5006263575	0.9400773696	0.03256638491	0.945187475	0.9443086513
1003098.052	0.4993715765	0	0.5006284235	0.9399953567	0.03245351108	0.9451055459	0.94422679
1003108.164	0.4993695107	0	0.5006304893	0.9399130788	0.03234025595	0.9450233521	0.9441446643
1003118.275	0.4993674451	0	0.5006325549	0.9398305359	0.03222661952	0.9449408936	0.9440622741
1003128.386	0.4993653797	0	0.5006346203	0.9397477281	0.03211260182	0.9448581704	0.9439796194
1003138.495	0.4993633145	0	0.5006366855	0.9396646553	0.03199820284	0.9447751825	0.9438967004
1003148.604	0.4993612496	0	0.5006387504	0.9395813175	0.03188342263	0.94469193	0.9438135169
1003158.711	0.4993591848	0	0.5006408152	0.9394977148	0.03176826118	0.9446084128	0.9437300691
1003168.818	0.4993571202	0	0.5006428798	0.9394138472	0.03165271852	0.944524631	0.9436463568
1003178.924	0.4993550558	0	0.5006449442	0.9393297147	0.03153679466	0.9444405846	0.9435623802
1003189.029	0.4993529917	0	0.5006470083	0.9392453173	0.03142048963	0.9443562736	0.9434781393
1003199.133	0.4993509277	0	0.5006490723	0.939160655	0.03130380343	0.944271698	0.943393634
1003209.236	0.499348864	0	0.500651136	0.9390757278	0.03118673611	0.9441868578	0.9433088643
1003219.338	0.4993468005	0	0.5006531995	0.9389905358	0.03106928766	0.944101753	0.9432238304
1003229.439	0.4993447372	0	0.5006552628	0.9389050789	0.03095145811	0.9440163838	0.9431385322
1003239.539	0.4993426741	0	0.5006573259	0.9388193573	0.0308332475	0.9439307499	0.9430529697
1003249.639	0.4993406112	0	0.5006593888	0.9387333708	0.03071465582	0.9438448516	0.9429671429
1003259.737	0.4993385485	0	0.5006614515	0.9386471195	0.03059568312	0.9437586888	0.9428810519
1003269.834	0.4993364861	0	0.5006635139	0.9385606035	0.03047632941	0.9436722615	0.9427946967
1003279.931	0.4993344238	0	0.5006655762	0.9384738227	0.03035659471	0.9435855697	0.9427080772
1003290.026	0.4993323618	0	0.5006676382	0.9383867772	0.03023647906	0.9434986135	0.9426211936
1003300.121	0.4993303	0	0.5006697	0.9382994669	0.03011598247	0.9434113929	0.9425340457
1003310.214	0.4993282385	0	0.5006717615	0.938211892	0.02999510497	0.9433239079	0.9424466338
1003320.307	0.4993261771	0	0.5006738229	0.9381240524	0.02987384658	0.9432361584	0.9423589577
1003330.398	0.499324116	0	0.500675884	0.9380359481	0.02975220734	0.9431481447	0.9422710174
1003340.489	0.4993220551	0	0.5006779449	0.9379475792	0.02963018727	0.9430598665	0.9421828131
1003350.578	0.4993199944	0	0.5006800056	0.9378589457	0.02950778639	0.942971324	0.9420943447
1003360.667	0.499317934	0	0.500682066	0.9377700475	0.02938500474	0.9428825173	0.9420056122
1003370.754	0.4993158738	0	0.5006841262	0.9376808848	0.02926184234	0.9427934462	0.9419166157
1003380.84	0.4993138138	0	0.5006861862	0.9375914576	0.02913829923	0.9427041109	0.9418273552
1003390.926	0.499311754	0	0.500688246	0.9375017658	0.02901437543	0.9426145113	0.9417378307
1003401.01	0.4993096945	0	0.5006903055	0.9374118094	0.02889007097	0.9425246475	0.9416480422
1003411.094	0.4993076352	0	0.5006923648	0.9373215886	0.02876538588	0.9424345195	0.9415579898
1003421.176	0.4993055761	0	0.5006944239	0.9372311034	0.0286403202	0.9423441274	0.9414676734
1003431.257	0.4993035173	0	0.5006964827	0.9371403536	0.02851487395	0.942253471	0.9413770932
1003441.337	0.4993014587	0	0.5006985413	0.9370493395	0.02838904717	0.9421625506	0.941286249
1003451.417	0.4992994004	0	0.5007005996	0.936958061	0.0282628399	0.942071366	0.941195141
1003461.495	0.4992973422	0	0.5007026578	0.936866518	0.02813625215	0.9419799174	0.9411037692
1003471.572	0.4992952844	0	0.5007047156	0.9367747108	0.02800928398	0.9418882047	0.9410121336
1003481.648	0.4992932267	0	0.5007067733	0.9366826392	0.02788193541	0.9417962279	0.9409202341
1003491.723	0.4992911693	0	0.5007088307	0.9365903033	0.02775420647	0.9417039872	0.9408280709
1003501.796	0.4992891121	0	0.5007108879	0.9364977031	0.02762609721	0.9416114825	0.940735644
1003511.869	0.4992870552	0	0.5007129448	0.9364048387	0.02749760766	0.9415187138	0.9406429534
1003521.941	0.4992849985	0	0.5007150015	0.9363117101	0.02736873785	0.9414256812	0.9405499991
1003532.011	0.4992829421	0	0.5007170579	0.9362183173	0.02723948782	0.9413323847	0.9404567811
1003542.081	0.4992808859	0	0.5007191141	0.9361246603	0.02710985762	0.9412388243	0.9403632995
1003552.149	0.49927883	0	0.50072117	0.9360307391	0.02697984727	0.941145	0.9402695543
1003562.216	0.4992767743	0	0.5007232257	0.9359365539	0.02684945681	0.9410509119	0.9401755456
1003572.282	0.4992747188	0	0.5007252812	0.9358421045	0.02671868629	0.9409565601	0.9400812733
1003582.347	0.4992726636	0	0.5007273364	0.9357473911	0.02658753574	0.9408619444	0.9399867374
1003592.411	0.4992706087	0	0.5007293913	0.9356524137	0.0264560052	0.940767065	0.9398919381
1003602.474	0.499268554	0	0.500731446	0.9355571723	0.02632409472	0.9406719219	0.9397968753
1003612.536	0.4992664995	0	0.5007335005	0.9354616668	0.02619180433	0.9405765152	0.9397015491
1003622.596	0.4992644453	0	0.5007355547	0.9353658975	0.02605913407	0.9404808447	0.9396059595
1003632.655	0.4992623914	0	0.5007376086	0.9352698642	0.02592608399	0.9403849107	0.9395101065
1003642.714	0.4992603377	0	0.5007396623	0.9351735671	0.02579265414	0.9402887131	0.9394139902
1003652.771	0.4992582842	0	0.5007417158	0.9350770061	0.02565884454	0.9401922519	0.9393176105
1003662.827	0.4992562311	0	0.5007437689	0.9349801813	0.02552465525	0.9400955272	0.9392209676
1003672.881	0.4992541781	0	0.5007458219	0.9348830927	0.0253900863	0.9399985389	0.9391240614
1003682.935	0.4992521255	0	0.5007478745	0.9347857403	0.02525513775	0.9399012872	0.9390268921
1003692.987	0.4992500731	0	0.5007499269	0.9346881243	0.02511980964	0.9398037721	0.9389294595
1003703.038	0.499248021	0	0.500751979	0.9345902445	0.02498410201	0.9397059936	0.9388317638
1003713.088	0.4992459691	0	0.5007540309	0.9344921011	0.0248480149	0.9396079517	0.9387338049
1003723.137	0.4992439175	0	0.5007560825	0.934393694	0.02471154837	0.9395096465	0.938635583
1003733.185	0.4992418661	0	0.5007581339	0.9342950234	0.02457470245	0.9394110779	0.938537098
1003743.231	0.499239815	0	0.500760185	0.9341960891	0.02443747721	0.9393122461	0.93843835
1003753.277	0.4992377642	0	0.5007622358	0.9340968914	0.02429987267	0.9392131511	0.938339339
1003763.321	0.4992357137	0	0.5007642863	0.9339974302	0.0241618889	0.9391137928	0.9382400651
1003773.364	0.4992336634	0	0.5007663366	0.9338977055	0.02402352593	0.9390141714	0.9381405282
1003783.405	0.4992316134	0	0.5007683866	0.9337977173	0.02388478383	0.9389142869	0.9380407284
1003793.446	0.4992295636	0	0.5007704364	0.9336974658	0.02374566263	0.9388141392	0.9379406658
1003803.485	0.4992275142	0	0.5007724858	0.933596951	0.02360616238	0.9387137285	0.9378403404
1003813.523	0.499225465	0	0.500774535	0.9334961728	0.02346628314	0.9386130547	0.9377397522
1003823.559	0.499223416	0	0.500776584	0.9333951313	0.02332602496	0.938512118	0.9376389013
1003833.595	0.4992213674	0	0.5007786326	0.9332938266	0.02318538788	0.9384109183	0.9375377876
1003843.629	0.499219319	0	0.500780681	0.9331922587	0.02304437197	0.9383094557	0.9374364113
1003853.662	0.4992172709	0	0.5007827291	0.9330904275	0.02290297726	0.9382077302	0.9373347723
1003863.694	0.4992152231	0	0.5007847769	0.9329883333	0.02276120381	0.9381057418	0.9372328707
1003873.724	0.4992131755	0	0.5007868245	0.932885976	0.02261905168	0.9380034907	0.9371307066
1003883.754	0.4992111282	0	0.5007888718	0.9327833556	0.02247652092	0.9379009767	0.93702828
1003893.782	0.4992090812	0	0.5007909188	0.9326804721	0.02233361157	0.9377982	0.9369255908
1003903.808	0.4992070345	0	0.5007929655	0.9325773257	0.0221903237	0.9376951607	0.9368226393
1003913.834	0.4992049881	0	0.5007950119	0.9324739164	0.02204665736	0.9375918586	0.9367194253
1003923.858	0.4992029419	0	0.5007970581	0.9323702441	0.0219026126	0.937488294	0.9366159489
1003933.881	0.499200896	0	0.500799104	0.932266309	0.02175818948	0.9373844668	0.9365122102
1003943.902	0.4991988504	0	0.5008011496	0.932162111	0.02161338805	0.937280377	0.9364082092
1003953.923	0.4991968051	0	0.5008031949	0.9320576502	0.02146820837	0.9371760247	0.936303946
1003963.942	0.4991947601	0	0.5008052399	0.9319529267	0.0213226505	0.93707141	0.9361994205
1003973.959	0.4991927154	0	0.5008072846	0.9318479405	0.02117671448	0.9369665328	0.9360946329
1003983.976	0.4991906709	0	0.5008093291	0.9317426916	0.02103040039	0.9368613933	0.9359895832
1003993.991	0.4991886268	0	0.5008113732	0.9316371801	0.02088370827	0.9367559914	0.9358842713
1004004.004	0.4991865829	0	0.5008134171	0.931531406	0.02073663819	0.9366503272	0.9357786974
1004014.017	0.4991845393	0	0.5008154607	0.9314253693	0.0205891902	0.9365444008	0.9356728615
1004024.028	0.499182496	0	0.500817504	0.9313190701	0.02044136436	0.9364382122	0.9355667636
1004034.038	0.499180453	0	0.500819547	0.9312125085	0.02029316073	0.9363317613	0.9354604038
1004044.046	0.4991784103	0	0.5008215897	0.9311056844	0.02014457937	0.9362250484	0.9353537821
1004054.053	0.4991763679	0	0.5008236321	0.930998598	0.01999562033	0.9361180733	0.9352468986
1004064.059	0.4991743258	0	0.5008256742	0.9308912492	0.01984628369	0.9360108362	0.9351397533
1004074.063	0.499172284	0	0.500827716	0.9307836382	0.0196965695	0.9359033371	0.9350323462
1004084.067	0.4991702424	0	0.5008297576	0.9306757649	0.01954647782	0.935795576	0.9349246774
1004094.068	0.4991682012	0	0.5008317988	0.9305676293	0.01939600871	0.935687553	0.9348167469
1004104.069	0.4991661603	0	0.5008338397	0.9304592317	0.01924516224	0.9355792682	0.9347085548
1004114.068	0.4991641196	0	0.5008358804	0.9303505719	0.01909393846	0.9354707215	0.9346001011
1004124.065	0.4991620793	0	0.5008379207	0.93024165	0.01894233744	0.935361913	0.9344913859
1004134.061	0.4991600393	0	0.5008399607	0.9301324661	0.01879035924	0.9352528428	0.9343824092
1004144.056	0.4991579995	0	0.5008420005	0.9300230202	0.01863800393	0.9351435108	0.934273171
1004154.05	0.4991559601	0	0.5008440399	0.9299133123	0.01848527157	0.9350339173	0.9341636714
1004164.042	0.499153921	0	0.500846079	0.9298033426	0.01833216222	0.9349240621	0.9340539105
1004174.033	0.4991518821	0	0.5008481179	0.929693111	0.01817867594	0.9348139453	0.9339438883
1004184.022	0.4991498436	0	0.5008501564	0.9295826176	0.01802481281	0.9347035671	0.9338336047
1004194.01	0.4991478054	0	0.5008521946	0.9294718625	0.01787057289	0.9345929273	0.93372306
1004203.996	0.4991457675	0	0.5008542325	0.9293608456	0.01771595624	0.9344820262	0.9336122541
1004213.981	0.4991437299	0	0.5008562701	0.9292495671	0.01756096292	0.9343708636	0.933501187
1004223.965	0.4991416926	0	0.5008583074	0.9291380269	0.01740559301	0.9342594397	0.9333898589
1004233.947	0.4991396556	0	0.5008603444	0.9290262252	0.01724984658	0.9341477546	0.9332782698
1004243.928	0.4991376189	0	0.5008623811	0.928914162	0.01709372368	0.9340358082	0.9331664196
1004253.908	0.4991355826	0	0.5008644174	0.9288018372	0.01693722439	0.9339236006	0.9330543085
1004263.886	0.4991335465	0	0.5008664535	0.9286892511	0.01678034877	0.9338111319	0.9329419365
1004273.862	0.4991315108	0	0.5008684892	0.9285764036	0.0166230969	0.9336984021	0.9328293037
1004283.837	0.4991294753	0	0.5008705247	0.9284632947	0.01646546883	0.9335854112	0.9327164101
1004293.811	0.4991274402	0	0.5008725598	0.9283499245	0.01630746465	0.9334721593	0.9326032557
1004303.783	0.4991254054	0	0.5008745946	0.9282362932	0.01614908441	0.9333586465	0.9324898406
1004313.754	0.4991233709	0	0.5008766291	0.9281224006	0.01599032819	0.9332448728	0.9323761649
1004323.723	0.4991213368	0	0.5008786632	0.9280082469	0.01583119606	0.9331308383	0.9322622285
1004333.691	0.4991193029	0	0.5008806971	0.9278938321	0.01567168808	0.9330165429	0.9321480317
1004343.658	0.4991172694	0	0.5008827306	0.9277791563	0.01551180434	0.9329019868	0.9320335743
1004353.623	0.4991152362	0	0.5008847638	0.9276642195	0.0153515449	0.93278717	0.9319188565
1004363.586	0.4991132033	0	0.5008867967	0.9275490217	0.01519090982	0.9326720926	0.9318038782
1004373.548	0.4991111708	0	0.5008888292	0.9274335631	0.01502989919	0.9325567545	0.9316886396
1004383.509	0.4991091385	0	0.5008908615	0.9273178437	0.01486851307	0.932441156	0.9315731408
1004393.468	0.4991071066	0	0.5008928934	0.9272018634	0.01470675155	0.9323252969	0.9314573816
1004403.425	0.499105075	0	0.500894925	0.9270856224	0.01454461468	0.9322091773	0.9313413623
1004413.381	0.4991030437	0	0.5008969563	0.9269691208	0.01438210254	0.9320927974	0.9312250828
1004423.336	0.4991010128	0	0.5008989872	0.9268523585	0.01421921521	0.9319761572	0.9311085433
1004433.289	0.4990989822	0	0.5009010178	0.9267353357	0.01405595276	0.9318592566	0.9309917437
1004443.24	0.4990969519	0	0.5009030481	0.9266180523	0.01389231526	0.9317420958	0.9308746841
1004453.19	0.499094922	0	0.500905078	0.9265005084	0.0137283028	0.9316246748	0.9307573645
1004463.139	0.4990928923	0	0.5009071077	0.9263827042	0.01356391543	0.9315069937	0.9306397851
1004473.086	0.4990908631	0	0.5009091369	0.9262646395	0.01339915324	0.9313890525	0.9305219459
1004483.031	0.4990888341	0	0.5009111659	0.9261463146	0.01323401631	0.9312708513	0.9304038468
1004492.975	0.4990868055	0	0.5009131945	0.9260277294	0.0130685047	0.9311523901	0.9302854881
1004502.918	0.4990847772	0	0.5009152228	0.925908884	0.0129026185	0.931033669	0.9301668697
1004512.859	0.4990827492	0	0.5009172508	0.9257897784	0.01273635778	0.9309146881	0.9300479916
1004522.798	0.4990807216	0	0.5009192784	0.9256704127	0.01256972262	0.9307954473	0.929928854
1004532.736	0.4990786943	0	0.5009213057	0.925550787	0.0124027131	0.9306759468	0.9298094569
1004542.672	0.4990766674	0	0.5009233326	0.9254309014	0.01223532929	0.9305561865	0.9296898003
1004552.607	0.4990746408	0	0.5009253592	0.9253107557	0.01206757126	0.9304361666	0.9295698843
1004562.54	0.4990726145	0	0.5009273855	0.9251903502	0.01189943911	0.9303158871	0.929449709
1004572.471	0.4990705886	0	0.5009294114	0.9250696849	0.0117309329	0.9301953481	0.9293292744
1004582.401	0.499068563	0	0.500931437	0.9249487598	0.01156205272	0.9300745496	0.9292085805
1004592.33	0.4990665377	0	0.5009334623	0.924827575	0.01139279864	0.9299534917	0.9290876275
1004602.257	0.4990645128	0	0.5009354872	0.9247061305	0.01122317074	0.9298321744	0.9289664153
1004612.182	0.4990624882	0	0.5009375118	0.9245844264	0.01105316911	0.9297105977	0.9288449441
1004622.106	0.499060464	0	0.500939536	0.9244624628	0.01088279382	0.9295887618	0.9287232139
1004632.028	0.4990584401	0	0.5009415599	0.9243402397	0.01071204495	0.9294666668	0.9286012246
1004641.948	0.4990564166	0	0.5009435834	0.9242177572	0.01054092259	0.9293443125	0.9284789765
1004651.867	0.4990543934	0	0.5009456066	0.9240950153	0.01036942681	0.9292216992	0.9283564696
1004661.785	0.4990523705	0	0.5009476295	0.923972014	0.0101975577	0.9290988268	0.9282337039
1004671.7	0.499050348	0	0.500949652	0.9238487536	0.01002531533	0.9289756955	0.9281106794
1004681.615	0.4990483259	0	0.5009516741	0.9237252339	0.009852699797	0.9288523052	0.9279873963
1004691.527	0.4990463041	0	0.5009536959	0.923601455	0.009679711173	0.9287286561	0.9278638545
1004701.438	0.4990442826	0	0.5009557174	0.9234774171	0.009506349542	0.9286047482	0.9277400542
1004711.347	0.4990422615	0	0.5009577385	0.9233531202	0.009332614988	0.9284805816	0.9276159954
1004721.255	0.4990402408	0	0.5009597592	0.9232285642	0.009158507594	0.9283561562	0.9274916782
1004731.161	0.4990382204	0	0.5009617796	0.9231037494	0.008984027442	0.9282314723	0.9273671026
1004741.065	0.4990362004	0	0.5009637996	0.9229786757	0.008809174618	0.9281065297	0.9272422686
1004750.968	0.4990341807	0	0.5009658193	0.9228533432	0.008633949204	0.9279813287	0.9271171764
1004760.869	0.4990321613	0	0.5009678387	0.922727752	0.008458351285	0.9278558692	0.926991826
1004770.769	0.4990301424	0	0.5009698576	0.9226019021	0.008282380946	0.9277301513	0.9268662175
1004780.667	0.4990281237	0	0.5009718763	0.9224757936	0.008106038271	0.9276041751	0.9267403508
1004790.563	0.4990261055	0	0.5009738945	0.9223494266	0.007929323346	0.9274779406	0.9266142262
1004800.458	0.4990240876	0	0.5009759124	0.922222801	0.007752236256	0.9273514479	0.9264878435
1004810.351	0.49902207	0	0.50097793	0.922095917	0.007574777087	0.927224697	0.926361203
1004820.242	0.4990200528	0	0.5009799472	0.9219687747	0.007396945925	0.9270976881	0.9262343046
1004830.131	0.499018036	0	0.500981964	0.921841374	0.007218742857	0.9269704211	0.9261071484
1004840.019	0.4990160195	0	0.5009839805	0.9217137151	0.007040167968	0.9268428962	0.9259797346
1004849.906	0.4990140034	0	0.5009859966	0.9215857979	0.006861221347	0.9267151133	0.925852063
1004859.79	0.4990119877	0	0.5009880123	0.9214576227	0.006681903081	0.9265870726	0.9257241339
1004869.673	0.4990099723	0	0.5009900277	0.9213291894	0.006502213256	0.9264587741	0.9255959472
1004879.554	0.4990079573	0	0.5009920427	0.921200498	0.006322151962	0.9263302179	0.925467503
1004889.434	0.4990059427	0	0.5009940573	0.9210715488	0.006141719285	0.926201404	0.9253388014
1004899.312	0.4990039284	0	0.5009960716	0.9209423416	0.005960915316	0.9260723326	0.9252098425
1004909.188	0.4990019144	0	0.5009980856	0.9208128766	0.005779740141	0.9259430036	0.9250806262
1004919.062	0.4989999009	0	0.5010000991	0.9206831539	0.005598193852	0.9258134171	0.9249511527
1004928.935	0.4989978877	0	0.5010021123	0.9205531735	0.005416276536	0.9256835732	0.9248214221
1004938.806	0.4989958749	0	0.5010041251	0.9204229354	0.005233988284	0.9255534719	0.9246914344
1004948.675	0.4989938624	0	0.5010061376	0.9202924398	0.005051329185	0.9254231134	0.9245611896
1004958.543	0.4989918504	0	0.5010081496	0.9201616866	0.00486829933	0.9252924976	0.9244306878
1004968.409	0.4989898386	0	0.5010101614	0.920030676	0.00468489881	0.9251616247	0.9242999291
1004978.273	0.4989878273	0	0.5010121727	0.9198994081	0.004501127714	0.9250304947	0.9241689136
1004988.135	0.4989858163	0	0.5010141837	0.9197678828	0.004316986136	0.9248991076	0.9240376413
1004997.996	0.4989838057	0	0.5010161943	0.9196361003	0.004132474165	0.9247674636	0.9239061123
1005007.855	0.4989817955	0	0.5010182045	0.9195040605	0.003947591893	0.9246355627	0.9237743266
1005017.712	0.4989797857	0	0.5010202143	0.9193717637	0.003762339413	0.9245034049	0.9236422843
1005027.568	0.4989777762	0	0.5010222238	0.9192392098	0.003576716817	0.9243709904	0.9235099854
1005037.421	0.4989757671	0	0.5010242329	0.9191063989	0.003390724197	0.9242383192	0.9233774301
1005047.273	0.4989737584	0	0.5010262416	0.9189733311	0.003204361646	0.9241053913	0.9232446185
